,episode,episode_reward,step,run_id,agent,env,seed,experiment,log_save_tb,eval_frequency,num_train_steps,Agent
435,8720.0,14.526927665300764,8720000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
436,8740.0,823.0549083709811,8740000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
437,8760.0,879.6684014086331,8760000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
438,8780.0,884.8046197732452,8780000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
439,8800.0,890.1512369583653,8800000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
440,8820.0,900.124282029309,8820000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
441,8840.0,891.2972482790518,8840000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
442,8860.0,891.6604306050264,8860000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
443,8880.0,901.5418766554027,8880000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
444,8900.0,901.43009117475,8900000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
445,8920.0,898.7568431683893,8920000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
446,8940.0,903.4310878075929,8940000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
447,8960.0,902.3194934663986,8960000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
448,8980.0,902.278812344636,8980000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
449,9000.0,904.1546199271336,9000000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
450,9020.0,905.5545485827347,9020000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
451,9040.0,893.7296297731922,9040000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
452,9060.0,904.6103479349988,9060000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
453,9080.0,903.4559240614328,9080000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
454,9100.0,891.8327117422954,9100000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
455,9120.0,902.5314895355963,9120000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
456,9140.0,904.944506159881,9140000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
457,9160.0,896.2888767350154,9160000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
458,9180.0,904.6973593759255,9180000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
459,9200.0,902.4067330079512,9200000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
460,9220.0,901.0996476868796,9220000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
461,9240.0,900.7487095618036,9240000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
462,9260.0,901.2083977114336,9260000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
463,9280.0,908.1481494675861,9280000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
464,9300.0,899.0008612223515,9300000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
465,9320.0,900.7751992190767,9320000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
466,9340.0,907.1079412592551,9340000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
467,9360.0,905.3394722927741,9360000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
468,9380.0,894.6421479059022,9380000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
469,9400.0,900.9197070043144,9400000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
470,9420.0,901.665569247881,9420000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
471,9440.0,900.1045209796297,9440000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
472,9460.0,906.4849140760056,9460000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
473,9480.0,912.1628906095797,9480000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
474,9500.0,892.5756363922552,9500000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
475,9520.0,903.2662997802693,9520000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
476,9540.0,911.027037325932,9540000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
477,9560.0,899.4705141106588,9560000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
478,9580.0,907.5811497507906,9580000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
479,9600.0,903.7535108599043,9600000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
480,9620.0,908.0120846884683,9620000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
481,9640.0,902.6175366450868,9640000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
482,9660.0,1.4467868123376049,9660000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
483,9680.0,286.1136327068607,9680000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
484,9700.0,862.3147269849713,9700000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
485,9720.0,889.7350124176115,9720000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
486,9740.0,907.8006521489048,9740000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
487,9760.0,909.3494843123764,9760000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
488,9780.0,899.5270557003247,9780000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
489,9800.0,911.1520172421943,9800000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
490,9820.0,904.828895492579,9820000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
491,9840.0,897.6286027881827,9840000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
492,9860.0,897.9284860454866,9860000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
493,9880.0,752.447687980799,9880000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
494,9900.0,868.8208966493013,9900000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
495,9920.0,901.7020695250563,9920000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
496,9940.0,906.6476617482064,9940000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
497,9960.0,895.0145998579717,9960000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
498,9980.0,903.832264741526,9980000,run=35,sac,humanoid_walk,3,bench,false,20000,10000000.0,SAC
0,20.0,221.4601971365624,20000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
1,40.0,649.4299524991467,40000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
2,60.0,484.26861948219147,60000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
3,80.0,885.8530191069601,80000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
4,100.0,870.7769761356653,100000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
5,120.0,893.354969461216,120000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
6,140.0,941.1699310073387,140000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
7,160.0,932.0619131688827,160000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
8,180.0,939.7132644892656,180000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
9,200.0,956.0421175270427,200000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
10,220.0,960.57936399489,220000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
11,240.0,944.2983170470494,240000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
12,260.0,954.2956449898454,260000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
13,280.0,961.8870333624054,280000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
14,300.0,949.2466192849246,300000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
15,320.0,960.7620278378232,320000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
16,340.0,942.8882967164712,340000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
17,360.0,975.6683127459337,360000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
18,380.0,960.2165965258846,380000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
19,400.0,965.3975133073063,400000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
20,420.0,968.8594626975096,420000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
21,440.0,969.7390566066656,440000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
22,460.0,973.461793127437,460000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
23,480.0,958.7360008520084,480000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
24,500.0,958.8089629719314,500000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
25,520.0,973.8521421825186,520000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
26,540.0,977.1363966687102,540000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
27,560.0,983.2372630310768,560000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
28,580.0,965.2717923112683,580000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
29,600.0,975.981043467016,600000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
30,620.0,980.956523913208,620000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
31,640.0,970.2606849738922,640000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
32,660.0,983.7405815041606,660000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
33,680.0,970.5516966410877,680000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
34,700.0,976.1091236638788,700000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
35,720.0,974.562640508879,720000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
36,740.0,966.4473261955902,740000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
37,760.0,968.8637243242764,760000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
38,780.0,975.7308660208107,780000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
39,800.0,984.4906558851917,800000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
40,820.0,969.4928891339624,820000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
41,840.0,978.291691756951,840000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
42,860.0,977.3050259209417,860000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
43,880.0,979.1548467244908,880000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
44,900.0,972.9034097847273,900000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
45,920.0,979.231187698584,920000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
46,940.0,985.0870999422684,940000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
47,960.0,980.4675581944016,960000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
48,980.0,972.9742724135652,980000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
49,1000.0,981.6472493815796,1000000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
50,1020.0,975.8142767842253,1020000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
51,1040.0,978.5658876768813,1040000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
52,1060.0,975.9896792562873,1060000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
53,1080.0,976.1144182732558,1080000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
54,1100.0,980.9515300162357,1100000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
55,1120.0,978.5569091379518,1120000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
56,1140.0,979.9625522656218,1140000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
57,1160.0,968.0859415101062,1160000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
58,1180.0,972.6764705140628,1180000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
59,1200.0,981.7841516735404,1200000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
60,1220.0,981.8683094703017,1220000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
61,1240.0,976.684667425804,1240000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
62,1260.0,977.367430871926,1260000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
63,1280.0,975.5952983491536,1280000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
64,1300.0,976.0162022009143,1300000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
65,1320.0,986.1126977627845,1320000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
66,1340.0,987.6756366135713,1340000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
67,1360.0,984.9426897617959,1360000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
68,1380.0,984.6339207636937,1380000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
69,1400.0,985.3701718641278,1400000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
70,1420.0,976.8276592485176,1420000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
71,1440.0,987.9101027377027,1440000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
72,1460.0,981.2416045638793,1460000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
73,1480.0,970.2714826373793,1480000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
74,1500.0,975.2789837666098,1500000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
75,1520.0,987.8925922387664,1520000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
76,1540.0,984.4132193331988,1540000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
77,1560.0,984.2465837333324,1560000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
78,1580.0,975.4785431744743,1580000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
79,1600.0,985.0679549575664,1600000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
80,1620.0,986.8410628791327,1620000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
81,1640.0,983.6393996784129,1640000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
82,1660.0,981.7044044876004,1660000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
83,1680.0,980.6856482254988,1680000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
84,1700.0,976.8485938422708,1700000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
85,1720.0,984.074707634282,1720000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
86,1740.0,979.9170836281605,1740000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
87,1760.0,982.1458322161681,1760000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
88,1780.0,977.968821135296,1780000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
89,1800.0,985.772349218654,1800000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
90,1820.0,984.0429609480967,1820000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
91,1840.0,982.209521679359,1840000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
92,1860.0,982.2041629067971,1860000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
93,1880.0,981.4699550453624,1880000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
94,1900.0,979.917628023663,1900000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
95,1920.0,982.5190026118613,1920000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
96,1940.0,986.8147455954168,1940000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
97,1960.0,989.145844131257,1960000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
98,1980.0,983.7597717415939,1980000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
99,2000.0,980.8626089324956,2000000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
100,2020.0,982.454954044558,2020000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
101,2040.0,986.718817607222,2040000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
102,2060.0,985.370534629768,2060000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
103,2080.0,990.121420767496,2080000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
104,2100.0,976.5094152503932,2100000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
105,2120.0,984.0554201230914,2120000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
106,2140.0,976.3200959199553,2140000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
107,2160.0,982.8455085960823,2160000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
108,2180.0,984.1231292055783,2180000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
109,2200.0,991.3998942709061,2200000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
110,2220.0,980.6612343369064,2220000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
111,2240.0,987.1491610347732,2240000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
112,2260.0,981.2123694195017,2260000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
113,2280.0,981.2188856544764,2280000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
114,2300.0,982.5466407446623,2300000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
115,2320.0,983.3790345615196,2320000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
116,2340.0,986.9465871149173,2340000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
117,2360.0,989.32525984585,2360000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
118,2380.0,990.435148521216,2380000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
119,2400.0,985.0754007465421,2400000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
120,2420.0,983.8324846263312,2420000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
121,2440.0,986.9560810170384,2440000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
122,2460.0,979.6978672764984,2460000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
123,2480.0,991.3146753057854,2480000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
124,2500.0,982.6940402925978,2500000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
125,2520.0,993.6639508673453,2520000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
126,2540.0,986.8239662582013,2540000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
127,2560.0,982.1956485745593,2560000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
128,2580.0,987.5315609411656,2580000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
129,2600.0,986.2049834291722,2600000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
130,2620.0,983.3907924270031,2620000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
131,2640.0,987.0938013730783,2640000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
132,2660.0,982.5150223898269,2660000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
133,2680.0,989.9183324851573,2680000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
134,2700.0,985.8261363607022,2700000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
135,2720.0,988.2968658491237,2720000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
136,2740.0,990.4923311655028,2740000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
137,2760.0,989.572878262312,2760000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
138,2780.0,983.1328358970725,2780000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
139,2800.0,989.9124156874157,2800000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
140,2820.0,988.516129138576,2820000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
141,2840.0,990.604300990304,2840000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
142,2860.0,982.1825585842907,2860000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
143,2880.0,992.3670845562533,2880000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
144,2900.0,987.134899694776,2900000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
145,2920.0,984.267222016546,2920000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
146,2940.0,987.7294274593963,2940000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
147,2960.0,987.19532204749,2960000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
148,2980.0,985.959685109786,2980000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
149,3000.0,989.8748569979767,3000000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
150,3020.0,988.5324708888112,3020000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
151,3040.0,993.1480939597096,3040000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
152,3060.0,990.0765477652574,3060000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
153,3080.0,990.9567419414611,3080000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
154,3100.0,988.4913227955329,3100000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
155,3120.0,989.0365880951723,3120000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
156,3140.0,987.7959535912038,3140000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
157,3160.0,985.691303825544,3160000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
158,3180.0,987.5144844284977,3180000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
159,3200.0,990.4425278214943,3200000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
160,3220.0,984.6280245120912,3220000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
161,3240.0,988.7410204382104,3240000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
162,3260.0,974.9162399485817,3260000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
163,3280.0,987.5171251462294,3280000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
164,3300.0,982.6912358271612,3300000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
165,3320.0,984.6895084685608,3320000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
166,3340.0,984.9694620705137,3340000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
167,3360.0,980.9758801579344,3360000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
168,3380.0,987.7700362248572,3380000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
169,3400.0,993.6413199645717,3400000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
170,3420.0,995.131308820538,3420000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
171,3440.0,982.1794947213907,3440000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
172,3460.0,981.2173723898237,3460000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
173,3480.0,991.6657512750223,3480000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
174,3500.0,983.4419773036856,3500000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
175,3520.0,991.3735490314073,3520000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
176,3540.0,990.9533279651326,3540000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
177,3560.0,991.1457419690204,3560000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
178,3580.0,993.1008231981374,3580000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
179,3600.0,989.5233642865303,3600000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
180,3620.0,990.9630678017912,3620000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
181,3640.0,993.7244137558632,3640000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
182,3660.0,986.8848121586312,3660000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
183,3680.0,989.034426016946,3680000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
184,3700.0,986.2451937897723,3700000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
185,3720.0,990.6827278597324,3720000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
186,3740.0,980.954279457392,3740000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
187,3760.0,988.0644109232793,3760000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
188,3780.0,989.0036182754993,3780000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
189,3800.0,993.0838702276893,3800000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
190,3820.0,991.4198295529897,3820000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
191,3840.0,994.6805988366904,3840000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
192,3860.0,988.5165150670247,3860000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
193,3880.0,987.92202758355,3880000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
194,3900.0,991.9146730859026,3900000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
195,3920.0,984.2772930563654,3920000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
196,3940.0,991.1240444708817,3940000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
197,3960.0,987.4232200586977,3960000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
198,3980.0,989.9091302632119,3980000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
199,4000.0,992.8914714689824,4000000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
200,4020.0,993.7538945929556,4020000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
201,4040.0,988.0803316773323,4040000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
202,4060.0,988.4154224999396,4060000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
203,4080.0,986.8710314378573,4080000,run=46,sac,walker_stand,2,bench,false,20000,10000000.0,SAC
